ID,Document_ID,Sentence
AR-130-90530-6,AR-130-90530,وأيضا تستخدم كوسيلة للإعلان وعرض منتجات جديدة بسعر أقل وبشكل أسرع.
AR-130-90530-7,AR-130-90530,كل هذه الإيجابيات أثرت على المجتمع، فأصبح الإنسان أكثر وعيا عما يحصل حوله من أخبار وأحداث.
AR-130-90530-8,AR-130-90530,وحتما أن تكون لوسائل التواصل الاجتماعي سلبيات، وأولها استغلالها لنشر الشائعات غير الصحيحة مما يؤدي إلى المشاكل.
AR-130-90530-9,AR-130-90530,وهذا يمكن أن يكون شائعات بين الأصدقاء وفي العمل، وأخبار عن العالم.
AR-130-90530-10,AR-130-90530,تؤثر وسائل التواصل الاجتماعي أيضا على صغار السن، فيمكن أن ينظر إلى مظاهر مخلة للآداب.
AR-130-90530-11,AR-130-90530,يجب على الفرد استخدام وسائل التواصل الاجتماعي بشكل صحيح ليتجنب المشاكل.
AR-130-90626-1,AR-130-90626,في هذا العصر والزمان، تتمحور الحياة حول الشبكة المعلوماتية التي جلبت معها أحدث تقنيات التواصل الاجتماعي.
AR-130-90626-2,AR-130-90626,فقد نجحت تلك الوسائل في اكتساح مجتمعنا وجعله أشهر وسيلة لتضييع الوقت، ولذلك أثر ملحوظ على كل من الفرد والمجتمع، حيث اهتم الناس بمتابعة غيرهم عن طريقها وتفضيلها على الزيارات الشخصية والتحدث وجها لوجه.
AR-130-90626-3,AR-130-90626,أصبح أفراد المجتمع أكثر اكتراثا للمظاهر الخارجية بدلا من الأخلاق، لأنهم يكترثون بمتابعة من تقييم الآخرين من خلال صفحاتهم الشخصية على صفحات الوسائل الاجتماعية، مثل التويتر والإنستجرام، فيتنافس الناس على من منهم يمتلك أكثر عدد من المتابعين.
AR-130-90626-4,AR-130-90626,فإن هذا التصرف كون مجتمعا سطحيا لحد ما، مع أن هنالك العديد من مشاهير التواصل المفيدين بأفكارهم، ولكنهم أقل شهرة من غيرهم، ولا سيما عند الأطفال.
AR-130-90626-5,AR-130-90626,نادرا ما يوجد شخص لا يتابع وسائل التواصل الاجتماعي، ومن الصعب على أغلبية المجتمع تركها فهي أصبحت أول ما يلتقي به الشخص عندما يصبح، وآخر ما يطل عليه قبل نومه.
AR-130-90783-1,AR-130-90783,كيف نعزز ثقافة التسامح في المجتمع؟
AR-130-90783-2,AR-130-90783,من الطبيعي جدا أن تجد أناسا لا يفهمون فكرة التسامح، فالكراهية منتشرة في عصرنا الحالي بشكل غير طبيعي.
AR-130-90783-3,AR-130-90783,تحارب دولة الإمارات العربية المتحدة الكراهية بجعل عام ٢٠١٩ عام التسامح، وقد أثر هذا المشروع على المجتمع الإماراتي بشكل إيجابي.
AR-130-90783-4,AR-130-90783,أولا على الإنسان أن يكون له مبادئ وأفكار دينية صحيحة مثل ديننا الإسلامي الشريف حتى يحقق التسامح بين الناس.
AR-130-90783-5,AR-130-90783,الإنسان الذي لا يستطيع أن يسامح غيره لن يستطيع أن يحقق التسامح بين الناس والشعوب.
AR-130-90783-6,AR-130-90783,بنشر المحبة واستشعار رقابة الله سبحانه وتعالى لن يكره الناس بعضهم البعض وسيسعون إلى تحقيق السلام والتسامح في أنحاء المجتمع.
AR-130-90783-7,AR-130-90783,إذا التزم كل شخص بالقواعد الإسلامية من الاستحالة أن تنتشر الكراهية بين الناس وسيتسامحون جميعا لأنهم سيطمعون في اكتساب الأجر والثواب.
AR-130-90783-8,AR-130-90783,وبهذه الطرق سيستطيع المسلم أن ينشر التسامح بين الناس وسيختفي الفساد ولن يظهر بين الناس ما داموا التزموا بالدين الإسلامي.
AR-130-90783-9,AR-130-90783,على الإنسان أن يحب غيره حتى يسامح وينشر هذه الصفات الجميلة بين الناس.
AR-130-90783-10,AR-130-90783,وبكلمات مبسطة التسامح من أهم الصفات التي يجب أن تتواجد في الإنسان المسلم، وله أجر كبير يوم القيامة على العفو والمحبة التي نشرها في الحياة الدنيا.
AR-130-90813-1,AR-130-90813,الموضوع: وسائل التواصل الاجتماعي وتأثيرها على الفرد والمجتمع إذا جلست بين مجموعة من الناس وطرحت السؤال الآتي: كم شخصا لا يستطيع العيش دون جهاز الهاتف المنسوب إليه؟
AR-130-90813-2,AR-130-90813,فسنرى أن الأغلبية لا يستطيعون العيش دون الهاتف.
AR-130-90813-3,AR-130-90813,سبب ذلك أن في جيلنا اليوم التواصل الاجتماعي يحدث من خلال البرامج المتنوعة على الهاتف مثل (الواتساب) و (الإنستجرام).
AR-130-90813-4,AR-130-90813,إننا اليوم في العصر الإلكتروني، فالطبيعي أن يكون التواصل الاجتماعي عبر المواقع الموجودة على الأجهزة الإلكترونية، ويمكننا أن نقسم تأثيرها على الفرد والمجتمع إلى نوعين: تأثير سلبي وتأثير إيجابي.
AR-130-90813-5,AR-130-90813,الهدف الأساسي لأي اختراع جديد هو أن يسهل طريقة الحياة للإنسان، فتطبيقات مثل الواتساب تسهل تواصل الفرد مع أهله، كما أنها تسهل للمؤسسات نشر ما يوفرونه للمجتمع.
AR-130-90813-6,AR-130-90813,إذا كانت هناك مشكلة في المجتمع مثل تعاطي المخدرات فإنه من السهل أن تزيد الوعي بين الناس من خلال وسائل التواصل الاجتماعي.
AR-130-90813-7,AR-130-90813,أيضا يسهل على رجل الأعمال التواصل مع أعضاء المجلس، حيث إذا كان هناك اجتماع وهو خارج البلاد يمكنه أن يستخدم تطبيقا مثل (سكايب) فسيكون كأنه في الغرفة.
AR-130-90813-8,AR-130-90813,بالنسبة إلى تأثيرها السلبي فأصبح سهلا للمجرمين أن يسرقوا المعلومات الخاصة للفرد ويسيطروا على مؤسسات كبيرة.
AR-130-90813-9,AR-130-90813,كما أن هناك الكثير ممن يسرق هوية الإنسان ويعمل نفسه كأنه شخص آخر.
AR-130-90813-10,AR-130-90813,في النهاية التواصل الاجتماعي مهم، والأهم أن نكون ناضجين في استعماله حتى نصبح مجتمعا متطورا ودائما نسعى إلى الأعلى.
AR-130-90873-1,AR-130-90873,في هذه الأيام يكثر استخدام مواقع التواصل الاجتماعي من قبل المراهقين والبالغين، ولكن ما هي مواقع التواصل الاجتماعي؟
AR-130-90873-2,AR-130-90873,هي مواقع ينشئ فيها الفرد له حسابا ويستطيع أن يتواصل مع أشخاص آخرين ويستطيع أن يحمل فيه صورا أو فيديوهات على حسب الموقع نفسه.
AR-130-90873-3,AR-130-90873,وهي تعتبر مشكلة اجتماعية حاليا، فهي سبب أساسي في تضييع الوقت.
AR-130-90873-4,AR-130-90873,سوف أضع مثالا عن نفسي، لنتخيل أن لدي امتحانا مهما غدا ويجب علي أن أدرس لهذا الامتحان ولكن ستجدني جالسة على هاتفي المحمول أتصفح مواقع التواصل الاجتماعي، أتابع أحدث الأخبار وأحدث المطاعم والأماكن الجديدة، وهذا يتسبب في تضييع وقتي الثمين الذي يجب أن أدرس فيه.
AR-130-90873-5,AR-130-90873,ولكن في النهاية سوف أدرس بسرعة لأنه لم يتم لدي الوقت الكافي وهي مشكلة لدي أحاول التغلب عليها، وهي ليست لدي فقط بل لدى الكثير من الناس.
AR-130-90873-6,AR-130-90873,ولكن كل شيء لديه سلبياته وإيجابياته.
AR-130-90873-7,AR-130-90873,ومن إيجابيات مواقع التواصل الاجتماعي هي التواصل مع الأصدقاء وأفراد العائلة البعيدين.
AR-130-90873-8,AR-130-90873,وفي التواصل الاجتماعي ستجد الكثير من الناس الذين يعرضون تجاربهم في شتى أمور الحياة، ونحن نستطيع أن نتعلم منها.
AR-130-90873-9,AR-130-90873,وطبعا هذه ليست كل الإيجابيات والسلبيات ولكن أردت أن أختصر الموضوع، وشكرا.
AR-130-90873-10,AR-130-90873,مع تحيات عشبة المهيري.
AR-130-91028-1,AR-130-91028,يستخدم جميع الناس وسائل التواصل الاجتماعي أينما كانوا في العالم ومهما كان عمرهم.
